x1,y1,x2,y2
383.047,607.137,455.197,707.475
386.141,611.297,448.296,709.963
387.655,613.000,443.576,711.758
390.088,615.941,438.999,713.356
391.746,617.885,434.415,714.868
394.165,621.257,428.768,716.483
396.451,624.139,423.585,717.968
401.225,627.307,420.904,718.879
411.897,632.411,418.192,719.714
419.302,636.325,415.088,720.611
425.354,639.369,412.141,721.456
430.738,642.179,408.489,722.348
434.789,644.072,405.996,723.042
438.151,645.783,403.672,723.701
440.771,646.806,402.693,723.971
449.043,648.847,401.807,724.297
455.850,651.088,399.974,724.755
460.806,652.696,395.391,725.683
465.485,654.498,393.740,725.956
468.380,655.462,391.781,726.311
470.534,656.189,390.661,726.595
473.261,657.133,391.787,726.578
476.203,658.154,389.164,727.063
479.331,659.298,387.033,727.560
481.930,660.194,389.170,734.984
483.655,661.010,393.396,744.871
486.005,661.920,396.699,751.791
497.393,662.456,399.163,756.458
514.862,665.081,401.549,761.400
526.770,667.095,403.746,766.171
536.677,669.178,405.357,769.333
543.241,670.369,406.998,772.676
550.401,672.086,408.139,775.076
555.183,673.139,408.912,776.389
561.209,674.575,412.698,781.985
565.746,675.655,433.880,790.084
570.864,676.848,450.022,797.824
575.490,677.962,461.152,803.084
578.868,678.693,469.906,807.249
581.204,679.306,477.415,810.717
583.882,679.383,485.127,813.905
606.691,673.191,491.754,816.397
626.387,668.596,498.222,818.876
640.230,665.203,504.261,820.953
649.469,662.701,507.158,822.029
658.473,660.496,511.235,823.500
666.243,658.471,515.063,824.638
672.603,656.864,520.029,826.157
679.935,654.993,523.214,827.150
684.815,653.768,526.817,827.877
690.109,652.370,531.133,834.770
694.509,651.061,541.760,844.443
698.071,650.232,547.368,849.862
701.576,649.461,552.974,855.554
706.524,648.189,557.709,860.512
709.298,647.511,560.624,863.397
712.207,646.753,562.563,865.959
714.601,646.246,564.208,874.107
717.612,645.485,566.275,882.417
720.214,644.941,567.696,889.414
722.652,645.030,568.362,893.619
732.343,652.924,570.208,902.732
738.776,660.642,570.556,906.241
742.683,665.392,570.854,908.175
745.970,669.746,571.664,914.264
748.524,673.424,572.256,916.602
751.134,677.054,573.275,915.753
752.832,679.391,572.785,899.805
754.423,681.872,587.732,883.514
755.617,683.580,603.049,874.639
756.380,684.881,615.480,867.439
757.726,688.087,626.124,862.093
758.554,690.038,635.013,857.807
759.860,692.535,646.597,844.246
760.851,693.539,662.880,826.660
761.376,694.366,674.868,813.706
762.436,696.357,683.880,803.756
761.767,701.416,691.092,795.841
759.970,718.188,697.565,788.774
759.360,724.609,703.685,782.227
758.655,729.688,708.432,777.013
758.029,733.196,708.611,764.235
757.278,736.433,693.699,723.462
756.473,739.503,687.697,694.622
755.447,742.873,684.525,672.928
754.792,745.787,683.072,656.899
754.230,747.356,682.122,643.027
754.478,750.014,681.492,632.574
761.914,755.922,682.949,624.445
772.876,763.180,704.359,614.670
781.055,768.184,717.809,610.377
786.218,771.276,728.947,607.785
789.912,773.428,737.223,606.264
792.449,775.322,741.849,604.970
797.030,778.937,748.738,603.737
801.462,782.259,754.694,602.779
805.825,785.211,760.281,601.903
809.017,787.495,764.626,601.183
810.959,788.868,768.257,600.626
813.180,793.756,771.075,600.058
814.954,806.322,776.530,604.705
816.341,816.738,785.146,615.091
816.970,823.267,789.965,621.459
817.212,829.794,793.477,626.103
816.989,830.980,795.437,628.466
816.938,834.767,797.076,630.237
816.545,837.962,798.695,631.996
816.487,843.288,799.971,633.406
816.140,847.062,802.582,636.304
815.990,848.638,805.084,642.057
815.849,851.350,813.971,656.032
814.135,846.947,819.072,663.593
803.585,844.445,823.022,669.442
794.599,842.247,826.832,675.244
788.512,840.512,829.826,679.989
783.637,838.976,832.726,684.315
781.073,838.363,834.148,686.364
778.815,837.307,835.702,688.759
770.902,837.994,837.451,693.496
758.966,836.822,842.479,707.633
753.041,836.109,845.789,715.737
744.608,835.568,847.995,721.982
739.296,834.793,849.754,726.636
735.451,834.575,851.283,730.938
731.981,834.067,852.379,733.697
728.638,833.739,853.529,737.098
725.658,833.306,855.113,741.421
722.680,833.004,861.140,754.233
719.378,832.940,864.759,765.843
717.332,832.670,866.605,771.780
715.703,832.294,868.480,778.319
711.852,831.758,869.699,783.238
709.254,831.636,871.160,789.116
707.560,831.499,872.450,792.863
705.423,830.887,871.997,804.803
704.857,830.982,872.218,813.572
702.249,830.759,871.979,820.335
700.769,830.549,871.360,827.043
697.163,831.691,870.803,832.566
681.823,833.462,870.305,837.336
672.450,834.596,869.819,840.651
666.620,834.910,869.320,843.706
660.761,835.716,869.225,844.905
656.163,836.061,868.849,847.285
651.025,836.705,868.432,850.010
646.011,837.247,864.739,856.754
641.933,839.650,842.378,857.216
630.667,846.732,827.293,861.651
623.250,851.211,816.740,865.275
617.630,854.702,808.930,868.169
612.731,857.777,802.386,870.889
608.111,861.135,794.913,874.487
604.530,863.433,790.574,876.718
601.081,865.991,787.586,878.456
598.993,867.276,784.014,880.490
596.554,869.031,776.646,883.936
594.184,870.960,763.088,898.327
591.867,872.808,752.938,913.723
589.505,874.358,748.146,916.539
582.809,875.245,737.464,916.041
574.474,877.831,715.168,920.925
568.987,879.614,699.177,926.039
564.707,880.795,687.883,929.946
561.035,881.710,675.381,931.953
557.044,882.690,656.599,922.363
555.239,883.092,639.887,920.307
553.276,883.584,626.186,919.213
550.718,883.976,618.200,918.618
548.609,884.266,610.274,918.523
545.919,884.727,603.965,918.330
537.942,869.582,601.779,917.441
527.040,851.764,599.040,915.759
519.777,839.348,598.645,912.563
513.967,829.473,595.212,912.639
509.232,821.297,590.959,913.308
504.814,813.853,588.369,913.353
501.431,808.219,587.611,912.936
498.348,803.251,587.033,912.471
495.557,798.878,586.297,911.836
493.659,795.981,597.174,921.104
490.161,790.725,604.602,924.742
487.474,787.038,608.431,926.240
485.317,784.176,610.943,926.559
483.568,781.681,612.397,926.615
480.194,774.318,610.302,912.747
473.168,763.450,598.955,913.886
467.638,755.275,595.012,913.274
462.824,748.428,592.850,913.103
459.389,743.512,572.341,915.017
455.942,738.859,553.867,916.653
453.629,735.548,533.244,911.072
451.410,732.638,509.333,901.136
448.694,728.987,495.796,893.516
446.245,725.955,488.579,889.645
444.013,722.985,482.731,886.736
442.584,721.199,474.884,885.191
441.300,719.537,454.878,869.987
439.783,717.776,441.423,860.646
436.524,714.588,429.910,852.680
423.319,707.032,420.697,845.899
414.523,701.658,413.723,840.776
408.195,698.124,407.946,836.315
403.634,695.721,403.207,832.711
399.343,693.456,399.932,829.905
394.758,691.221,394.685,825.989
391.031,689.244,391.046,822.920
387.536,687.510,386.917,819.809
384.633,686.362,384.956,817.799
383.098,685.468,382.978,816.045
380.602,684.127,380.846,814.136
377.911,683.065,378.309,811.825
374.352,681.578,376.028,809.725
372.695,680.912,372.651,800.592
370.922,680.082,379.583,776.564
369.834,679.455,380.527,757.658
368.482,678.768,381.539,744.299
366.490,677.905,384.361,741.731
364.545,677.251,410.025,729.628
363.255,676.720,423.777,721.579
361.647,676.251,432.279,716.491
360.392,675.815,439.148,711.908
359.926,671.681,444.510,707.979
364.060,655.111,449.284,704.282
367.917,640.635,453.654,700.234
370.812,631.623,457.445,696.393
372.978,624.513,460.453,693.142
374.771,618.583,462.359,690.963
376.421,613.913,464.089,688.606
378.192,608.380,465.978,686.042
379.829,603.126,468.251,682.778
381.178,598.756,470.955,677.619
382.133,595.582,474.041,655.715
383.165,592.674,477.695,639.906
383.790,590.659,479.991,628.241
385.021,587.149,481.587,618.728
385.293,582.449,483.358,609.058
384.317,565.616,484.714,601.350
384.404,555.228,485.487,596.232
384.545,547.710,486.385,591.235
384.181,539.225,487.210,586.581
384.317,533.206,488.502,580.305
384.004,529.199,489.223,575.811
383.736,523.732,489.974,571.501
383.744,520.489,490.580,568.194
383.427,515.450,490.932,566.462
373.529,497.248,491.708,562.883
366.044,481.790,492.133,560.769
360.591,470.494,492.877,557.137
356.147,461.602,493.642,553.832
352.814,454.620,493.887,552.245
349.833,448.648,494.424,550.600
347.294,443.299,490.240,542.396
344.808,438.478,481.932,527.529
342.469,433.710,476.926,519.343
340.220,429.331,472.343,512.300
338.227,425.356,469.200,507.486
336.996,422.632,466.589,503.731
336.093,420.771,464.045,500.199
334.063,416.898,461.389,496.469
332.482,413.522,448.820,490.532
331.244,410.989,431.580,481.082
329.775,408.032,420.056,474.857
329.086,406.439,412.543,470.879
328.559,405.407,406.041,467.544
330.851,399.817,400.115,464.632
342.913,385.372,394.472,461.937
351.813,375.468,389.022,459.605
359.178,367.785,385.118,458.002
363.987,363.188,381.710,456.420
370.039,357.475,379.500,455.384
370.370,356.683,376.105,453.806
370.802,353.836,372.388,451.861
374.504,342.830,369.034,450.331
376.359,336.589,365.541,448.639
377.486,333.699,363.695,448.187
377.817,332.035,361.812,447.365
379.063,329.454,360.146,446.842
386.899,327.296,357.700,445.914
400.109,320.114,355.611,445.088
407.345,316.268,354.026,444.660
412.172,314.094,352.803,444.278
416.049,312.285,351.453,443.982
420.219,310.199,350.476,443.895
424.380,308.188,348.275,443.147
427.672,306.785,346.371,442.581
430.790,305.320,343.280,436.642
433.331,304.157,334.703,426.783
434.564,303.736,330.380,422.215
436.690,302.838,325.947,417.024
438.701,302.722,323.255,414.002
464.649,304.744,319.709,409.460
479.362,306.532,317.115,406.158
490.741,307.883,315.514,404.136
498.062,308.856,314.009,402.056
504.547,309.640,312.245,399.716
511.066,310.713,310.343,397.025
518.890,312.007,314.136,394.433
524.017,312.680,323.891,380.924
527.596,313.375,330.210,373.211
530.545,313.694,334.669,368.141
535.450,314.727,338.036,364.335
534.091,314.347,341.890,360.256
556.308,311.293,345.425,356.754
571.661,309.807,348.023,354.226
581.990,308.119,351.398,350.828
590.397,306.832,352.816,349.645
596.961,305.793,354.262,348.219
603.686,304.728,356.110,346.739
610.095,303.473,359.138,343.904
615.157,302.411,362.072,340.556
619.414,301.638,369.276,325.649
622.171,301.182,374.332,315.991
625.486,300.514,377.798,308.248
628.600,299.850,380.855,301.015
632.017,299.911,383.374,294.467
648.323,307.628,385.536,288.404
660.054,313.716,387.127,283.770
667.612,317.742,393.909,281.733
674.559,321.237,412.301,273.874
679.799,324.072,422.157,269.690
685.457,327.001,429.825,266.413
689.677,329.421,435.584,264.135
692.918,331.243,441.394,261.871
695.559,332.539,444.764,260.557
698.356,334.169,448.454,259.276
672.383,338.674,452.266,257.746
611.444,359.197,455.863,256.505
590.660,384.286,459.215,255.432
578.896,398.023,461.854,254.638
570.218,407.317,483.327,254.499
562.630,415.795,497.049,253.601
557.532,421.407,508.443,253.370
551.339,427.761,518.924,252.903
546.830,432.423,527.130,252.890
542.022,437.262,533.384,252.826
540.496,442.649,539.833,252.698
540.602,456.821,542.899,252.951
541.076,466.978,547.592,253.065
541.474,474.450,553.236,252.903
541.627,480.870,556.964,253.139
542.063,485.528,561.059,253.176
541.945,488.673,563.871,253.163
542.370,493.382,577.926,243.886
542.565,495.314,591.625,235.908
539.477,500.197,601.977,229.075
533.633,517.552,610.589,223.189
530.697,526.522,615.603,219.859
529.272,531.041,621.091,216.104
527.882,535.385,623.280,212.295
526.359,539.798,625.971,195.446
525.290,543.053,627.605,186.073
523.833,546.723,628.735,178.565
522.686,549.923,629.545,173.232
522.153,551.390,629.978,168.764
521.727,553.107,628.757,166.861
520.681,555.505,614.420,164.262
521.232,556.769,600.093,160.080
532.996,566.980,590.036,156.732
544.093,575.874,582.770,154.247
550.853,581.235,577.641,152.509
555.825,585.165,575.073,152.040
559.679,588.213,572.133,149.978
563.425,591.597,578.783,130.554
566.915,594.717,584.291,114.839
570.271,597.564,586.565,108.595
572.427,599.472,595.748,113.131
577.984,600.559,611.941,115.580
599.036,601.227,621.505,115.368
611.565,601.435,629.814,114.117
620.671,601.915,630.290,110.641
627.470,602.015,629.596,106.349
633.131,601.995,630.217,108.909
638.887,602.116,631.763,114.122
642.581,602.241,620.829,119.429
646.463,602.301,610.367,123.198
650.971,602.328,604.900,125.996
654.804,602.091,600.805,127.868
657.399,602.189,597.942,129.232
659.603,602.228,586.724,134.764
661.609,602.342,566.094,145.577
663.510,602.060,551.639,152.079
666.547,602.113,539.910,156.508
668.850,601.857,529.121,160.121
670.658,601.957,520.525,162.612
671.350,601.873,515.152,163.907
671.597,601.876,508.692,165.439
673.561,602.007,502.931,166.613
675.691,601.810,497.000,167.787
674.738,601.701,490.776,169.693
676.788,590.998,476.717,179.666
681.440,574.339,465.952,185.867
684.461,563.441,457.430,191.220
686.550,556.148,449.988,195.939
688.654,549.524,443.614,200.131
690.830,542.620,437.605,204.203
691.748,539.603,432.643,207.695
692.930,536.059,429.995,209.691
693.935,532.845,426.648,212.151
695.114,529.342,423.372,214.670
696.278,525.764,420.050,217.131
696.507,524.118,418.579,218.132
676.777,511.669,408.725,211.364
661.321,501.878,403.455,207.075
650.394,495.122,404.376,207.640
641.220,489.411,402.700,206.665
633.081,484.247,402.022,206.489
626.236,479.772,404.338,207.282
620.125,475.913,401.309,218.309
616.149,473.476,394.624,233.695
611.928,470.857,389.511,242.997
607.985,468.224,385.618,250.277
603.226,465.182,381.446,256.153
596.394,458.087,377.678,261.494
576.320,440.437,374.222,265.655
563.392,429.620,371.290,268.961
554.085,421.903,368.401,272.131
546.960,415.973,365.682,274.747
538.822,409.081,362.877,277.809
532.997,404.367,359.944,280.557
527.725,400.071,357.438,283.077
523.067,396.314,354.975,285.074
519.443,393.564,360.476,281.793
515.880,390.536,353.878,282.995
511.549,386.930,346.138,284.840
508.194,384.216,338.192,285.726
504.569,381.433,338.348,286.524
502.131,379.483,338.104,286.362
499.790,377.364,334.308,286.817
491.691,362.343,332.416,286.187
484.806,350.663,329.120,286.403
479.779,341.870,324.868,285.839
475.924,334.843,322.461,285.991
472.910,329.027,317.642,286.089
470.447,324.416,322.436,288.255
468.407,320.322,331.895,296.100
466.346,315.042,333.643,315.055
473.352,296.941,334.511,326.323
478.614,280.058,334.163,332.758
481.978,269.520,332.789,340.471
485.002,260.853,331.779,345.260
487.466,253.687,330.819,350.783
489.616,247.752,329.674,355.523
491.883,241.337,336.248,358.283
493.636,236.488,354.633,362.287
495.275,231.929,365.666,363.415
496.330,229.194,373.226,364.073
499.309,226.422,378.448,364.067
516.022,229.741,383.928,364.106
531.827,232.207,390.437,363.886
543.518,234.594,397.425,363.648
551.328,236.413,400.146,363.403
558.166,238.164,403.650,363.399
564.086,239.558,404.974,362.335
569.563,241.074,425.812,347.056
575.326,242.359,444.015,335.001
579.565,243.419,456.561,326.013
584.461,244.577,465.657,319.316
586.143,244.897,473.183,313.873
589.733,245.799,479.824,308.634
592.985,246.636,486.120,303.901
596.783,247.503,492.474,298.975
599.663,248.042,498.073,294.803
605.438,247.238,501.542,292.467
619.839,246.419,505.390,289.753
627.306,245.856,509.334,286.917
634.417,245.509,512.762,284.794
640.612,244.877,516.699,282.234
645.649,244.727,520.537,279.925
649.304,244.198,523.082,275.513
656.188,240.345,527.472,267.790
668.928,231.444,530.631,262.562
677.835,225.224,533.768,257.523
685.485,219.348,536.621,253.058
692.528,213.778,538.526,249.832
695.932,211.204,540.098,247.417
699.948,208.167,541.174,245.738
703.252,205.704,542.197,243.836
706.118,203.488,543.675,241.252
708.978,201.133,545.014,238.456
712.493,198.134,548.430,234.671
715.146,195.757,566.730,234.771
716.290,195.243,581.152,233.634
717.993,193.765,591.729,233.271
720.183,191.812,598.814,233.085
722.545,189.923,607.793,233.036
724.546,188.278,615.456,233.153
726.071,187.009,619.555,233.062
726.689,186.568,624.372,233.136
729.816,189.554,629.299,233.322
743.413,198.157,633.040,233.399
751.029,203.762,636.308,233.353
757.584,208.585,640.466,233.454
762.216,212.107,642.471,233.832
765.168,214.509,646.204,233.779
767.447,216.444,646.382,233.416
771.080,219.295,649.390,233.458
777.841,232.588,651.537,233.488
788.937,253.618,668.332,228.388
796.258,267.803,678.852,225.375
801.203,277.243,685.105,223.348
805.663,285.932,690.277,221.537
810.046,294.124,696.030,219.461
813.239,300.566,701.769,217.482
816.660,307.369,704.651,216.487
819.331,312.454,709.655,214.696
821.543,316.981,712.185,213.769
824.145,322.338,714.810,212.869
825.908,325.681,716.452,212.232
827.868,329.870,719.844,210.949
829.670,333.684,723.394,209.752
831.130,336.854,725.500,208.855
832.212,339.171,732.420,209.851
833.393,341.624,749.820,211.933
834.260,343.700,758.865,213.215
839.482,348.327,767.669,214.540
858.978,359.986,777.098,216.411
870.385,366.677,782.603,217.516
878.126,371.263,786.993,218.361
883.950,374.595,791.244,219.169
890.545,378.150,794.523,220.024
896.402,381.269,799.126,221.164
901.111,383.770,803.432,222.169
904.496,385.526,807.141,223.213
910.289,384.505,815.767,233.223
919.554,380.530,829.624,247.377
924.681,377.592,837.755,256.530
928.474,375.187,844.742,263.916
929.964,374.068,849.850,269.504
933.138,370.429,855.833,276.573
934.925,368.158,859.151,280.013
936.528,366.450,862.530,283.929
937.345,365.740,865.394,287.168
938.417,364.818,868.626,290.788
939.524,363.640,871.315,302.615
940.557,362.339,871.604,323.656
940.321,363.049,872.131,337.525
