x1,y1,x2,y2,x3,y3,x4,y4,x5,y5
355.556,362.026,153.217,553.469,146.142,868.874,170.099,375.905,234.785,826.865
354.756,361.659,154.958,560.259,147.538,870.304,168.267,380.882,238.560,832.044
354.564,361.231,156.285,566.219,147.883,870.085,167.626,384.636,239.955,834.626
353.067,360.393,157.371,572.768,149.113,870.859,166.462,390.438,244.594,840.723
353.389,360.226,158.262,578.773,149.527,871.152,165.650,393.679,246.319,842.903
351.589,359.438,159.235,583.960,150.883,871.972,164.064,399.083,251.076,848.586
351.090,359.159,160.479,589.472,151.429,872.213,162.873,402.975,253.257,851.373
350.875,359.157,160.923,594.597,151.943,872.628,161.911,406.970,256.827,855.596
349.196,358.387,161.545,599.975,153.872,871.656,161.105,411.722,260.219,858.944
348.911,357.977,162.577,604.039,155.009,871.070,159.987,415.635,261.833,860.807
347.859,357.343,163.622,609.654,157.947,870.029,159.223,418.998,266.410,865.475
347.755,357.041,164.139,613.961,159.997,869.100,159.031,419.174,267.944,867.366
346.334,356.290,165.287,619.716,161.736,868.656,158.870,420.092,271.508,871.644
346.454,356.148,166.204,623.674,162.159,868.363,158.380,420.870,271.612,871.584
344.991,355.510,167.413,630.037,164.403,867.439,157.513,423.289,274.863,876.185
344.365,355.312,168.377,635.477,165.748,866.940,157.405,424.690,275.117,876.551
343.540,354.864,170.268,642.085,168.348,866.079,156.481,428.127,277.076,879.072
342.967,354.571,171.017,647.525,171.266,865.254,156.161,429.713,277.377,880.305
342.019,353.794,171.454,653.553,172.799,864.693,155.382,431.637,276.039,879.939
341.607,353.477,172.653,660.497,176.191,863.236,154.365,434.791,274.099,881.533
341.404,353.194,173.739,666.980,178.454,862.735,154.347,436.534,272.541,880.466
340.341,352.782,173.751,672.980,182.572,861.270,153.199,440.579,269.713,882.792
340.321,352.881,174.290,678.463,185.263,859.189,152.790,442.484,268.163,882.986
339.066,352.389,175.264,684.739,189.334,856.002,151.025,446.690,266.053,884.723
338.790,352.163,175.768,689.005,192.228,853.627,150.599,448.792,265.069,884.669
337.140,351.526,176.490,694.546,196.368,850.593,149.508,452.517,262.751,886.420
336.377,351.198,177.213,699.856,199.357,847.506,148.714,457.110,261.472,886.781
336.352,351.458,178.201,703.719,202.343,845.195,148.163,458.580,260.862,886.796
335.562,351.329,179.501,708.371,206.265,842.128,145.990,464.437,258.693,887.889
334.535,351.019,180.525,712.327,209.326,839.142,145.456,465.861,258.816,886.913
332.819,350.595,181.405,716.224,212.988,835.284,143.198,472.098,254.865,887.955
332.275,350.370,182.252,719.709,216.896,832.041,143.033,473.412,254.078,886.757
330.914,350.040,183.438,723.101,221.699,828.075,141.096,479.569,249.199,886.636
330.145,350.390,184.265,725.999,225.478,824.260,140.306,481.724,247.189,886.516
330.961,350.927,185.242,729.617,230.282,820.344,138.477,486.143,243.176,886.221
329.946,350.734,185.635,732.685,235.352,816.179,137.281,489.617,239.939,885.286
329.237,350.551,185.715,735.149,239.679,812.421,136.999,490.890,237.730,884.574
327.749,350.413,185.964,738.289,244.896,808.218,135.382,495.491,234.399,883.370
326.882,350.257,186.460,740.796,249.635,805.100,134.764,496.710,232.523,882.610
325.522,350.261,186.744,743.847,254.575,801.424,132.279,501.859,227.342,880.918
325.153,350.715,185.141,747.523,258.853,798.444,131.849,503.405,226.081,880.275
323.009,350.981,182.321,750.221,263.476,795.197,130.274,508.776,222.864,878.446
320.992,351.351,180.108,752.670,267.936,792.474,129.314,512.534,220.887,877.567
320.620,351.822,176.874,755.880,272.280,789.828,128.743,515.287,218.998,876.842
318.993,352.728,174.214,758.532,276.224,787.471,128.008,518.477,214.877,875.277
315.659,354.888,171.880,760.245,279.279,785.730,127.238,521.589,212.897,874.254
311.605,355.482,169.066,762.177,284.532,783.972,126.341,525.285,208.989,872.104
309.760,356.981,167.167,763.303,286.990,783.723,126.038,526.843,207.068,871.277
305.891,359.418,163.782,765.444,293.802,782.636,125.423,531.009,202.488,869.819
303.633,362.029,162.035,766.512,297.565,782.184,125.176,532.364,199.955,868.492
297.245,367.670,160.070,767.754,303.034,782.391,124.468,535.657,195.574,866.810
294.413,371.748,158.154,769.013,307.090,783.004,124.111,538.335,192.383,866.000
291.120,375.802,156.353,770.413,311.426,782.744,123.837,541.421,187.204,864.518
288.598,379.602,154.639,771.693,316.836,782.954,123.782,544.704,183.218,863.119
287.453,382.902,154.155,772.568,318.833,783.319,123.063,547.643,180.230,862.096
284.346,387.902,153.015,773.599,321.209,783.464,122.270,551.443,173.625,860.737
283.322,390.344,152.206,774.468,321.476,783.486,122.256,552.848,169.655,859.588
280.142,395.817,151.264,775.542,322.429,783.942,121.309,558.083,164.897,858.682
279.353,398.208,150.716,775.946,322.560,783.934,121.117,561.224,162.294,857.952
277.341,402.449,149.955,776.678,325.494,784.984,120.721,564.283,157.095,857.753
277.024,404.564,148.390,777.470,325.628,784.968,120.151,566.977,152.138,857.527
275.740,407.712,146.765,778.680,326.620,785.250,119.359,570.388,148.453,857.203
274.540,411.289,145.014,780.393,327.449,785.854,118.821,573.266,144.252,856.866
273.591,413.576,143.416,781.943,328.159,785.901,118.525,575.398,141.039,856.680
272.943,416.037,140.614,783.704,329.531,786.203,118.083,579.297,136.393,856.507
272.771,417.090,138.611,785.021,328.928,786.091,117.676,580.798,134.338,856.291
271.607,420.027,136.434,787.099,331.817,787.257,117.117,584.742,129.133,855.888
271.349,420.502,134.384,789.071,331.084,786.937,117.028,585.687,127.232,855.533
270.180,423.659,131.575,790.870,333.771,787.742,117.233,589.707,122.604,855.442
269.909,423.214,129.339,792.285,334.424,787.617,119.873,593.020,120.305,855.423
269.441,425.464,126.456,794.470,335.719,787.898,123.000,597.141,115.485,855.199
268.294,427.932,124.612,795.693,337.873,787.825,125.729,600.777,112.475,854.829
268.066,429.183,120.611,796.476,337.980,787.782,126.824,601.944,109.537,854.590
267.522,430.387,117.069,796.124,340.204,787.414,129.775,606.429,105.282,854.162
267.326,429.786,112.841,795.653,340.859,787.636,129.704,606.062,104.571,854.110
266.337,432.241,108.570,795.463,343.594,788.455,132.280,610.231,99.160,854.092
266.438,431.971,104.791,795.067,345.536,788.766,133.036,611.632,97.804,853.785
265.361,434.939,101.115,794.343,349.764,788.986,134.873,614.749,93.314,853.505
264.788,436.540,98.491,793.643,353.218,789.558,135.983,617.116,91.955,853.444
264.453,437.151,94.674,792.613,357.429,790.662,137.101,620.375,88.941,852.984
264.045,437.947,91.705,791.705,361.302,791.722,138.447,624.081,85.082,853.213
263.779,438.309,88.856,790.698,363.958,792.201,139.635,626.734,83.969,852.880
263.039,440.703,86.365,789.552,369.870,793.852,142.011,631.237,81.430,852.270
263.021,440.453,84.555,788.913,372.181,794.684,143.016,634.194,79.831,853.008
262.256,442.352,82.312,787.905,375.704,795.952,144.655,638.920,75.063,854.338
262.155,442.825,82.504,788.037,379.235,797.105,146.919,642.772,74.118,855.204
261.356,444.154,80.831,786.968,383.074,798.294,149.391,647.079,71.543,856.653
261.321,444.324,79.485,786.223,385.735,798.979,150.788,650.668,71.037,857.349
261.061,445.101,76.758,784.971,389.079,799.967,152.926,655.858,69.615,858.430
260.522,446.427,74.035,784.033,394.748,799.112,154.450,659.967,67.745,859.917
260.142,446.663,71.858,783.169,398.376,798.579,155.318,662.471,67.770,860.107
259.794,447.529,69.463,782.106,403.385,797.846,155.618,668.067,65.399,862.638
259.458,448.146,67.790,781.261,406.501,797.473,154.543,670.868,65.643,862.241
258.811,449.803,65.380,780.526,411.238,795.756,153.298,677.002,63.721,864.973
258.740,449.541,63.139,779.622,414.963,794.780,152.106,680.697,64.034,864.381
258.088,451.597,61.262,779.171,417.967,794.369,150.772,685.749,62.975,866.601
258.173,451.237,59.779,778.804,420.685,793.821,150.059,688.993,64.196,866.517
258.003,451.759,57.998,778.385,422.091,793.909,149.182,692.629,64.632,868.028
257.372,453.528,56.398,778.430,423.873,793.879,148.037,696.621,65.849,870.229
256.930,454.195,56.325,779.515,424.754,794.529,147.570,698.345,66.518,870.756
256.637,455.742,56.301,781.527,425.766,794.804,146.617,703.836,67.704,873.076
255.774,456.646,57.219,783.541,425.279,794.875,145.945,706.325,68.016,873.171
255.285,458.304,57.655,786.572,426.217,795.123,145.208,711.219,69.757,877.085
255.129,457.972,58.108,789.337,426.071,795.420,144.275,713.535,70.100,877.241
254.037,460.250,58.086,792.543,426.708,795.800,142.332,717.368,71.400,879.673
253.949,460.519,58.338,794.966,427.079,795.985,139.647,718.249,71.847,881.061
254.052,459.849,58.621,798.013,427.419,795.857,136.535,718.917,72.504,882.745
253.236,461.816,59.022,801.105,427.731,795.372,133.489,719.662,73.632,886.279
252.969,462.090,58.901,804.570,429.313,795.531,130.582,720.336,73.837,885.885
252.122,463.485,58.667,807.244,431.957,795.600,126.820,721.462,75.158,889.658
252.389,463.359,59.203,811.171,434.458,794.528,126.344,720.675,74.964,889.915
251.449,465.928,58.812,815.451,438.451,793.267,121.626,720.706,75.983,894.648
251.619,465.522,57.925,819.802,442.135,792.834,119.837,720.553,76.230,894.156
250.749,467.115,56.808,823.265,447.509,791.483,116.244,720.476,77.579,897.817
250.726,467.689,55.943,826.674,450.958,790.147,114.142,719.992,78.476,899.498
250.831,468.095,55.074,829.774,454.729,789.153,112.019,719.519,79.381,902.084
250.034,470.540,53.903,833.630,458.723,788.213,110.263,719.247,80.695,905.746
250.319,469.277,52.507,837.313,463.190,785.784,109.568,718.978,82.180,907.901
249.436,471.631,51.498,841.806,468.908,782.167,107.479,718.758,85.201,911.504
249.275,471.869,51.027,845.994,472.292,780.185,108.187,718.321,85.092,909.626
248.657,474.143,50.778,850.664,477.257,776.389,105.257,717.975,88.478,911.740
248.620,473.981,49.471,855.065,480.424,773.803,105.774,717.295,88.749,910.568
247.700,476.120,48.446,859.124,484.974,769.972,103.933,717.097,92.714,912.605
247.949,475.970,47.436,862.793,488.423,767.547,102.925,716.832,94.930,913.407
247.815,477.111,46.518,866.478,491.710,764.724,102.342,716.504,97.478,913.759
247.097,478.911,45.551,869.387,495.841,760.417,102.232,717.065,99.461,913.732
247.067,478.745,44.736,870.854,498.478,758.304,103.696,717.987,100.513,913.271
246.356,480.716,42.456,874.078,502.963,754.823,103.551,721.639,103.353,913.872
246.184,480.906,41.903,874.770,505.122,752.892,104.471,723.395,103.121,913.182
245.317,482.947,40.345,877.019,509.535,748.690,103.102,728.910,106.650,914.246
245.360,482.521,40.677,877.977,511.863,746.892,103.160,730.179,106.630,913.065
244.927,483.828,39.623,881.297,515.895,743.680,101.220,734.844,110.133,913.560
244.571,484.802,40.613,882.287,519.118,740.968,100.419,736.941,110.624,913.025
244.556,484.796,41.026,885.426,521.811,738.691,99.699,739.038,113.462,914.160
243.959,486.622,41.484,887.736,525.175,735.608,99.349,741.952,115.996,914.415
244.384,485.440,41.861,890.547,528.315,733.100,99.714,742.950,117.248,913.768
243.654,487.781,42.794,892.318,532.709,729.292,98.998,747.084,122.939,914.892
243.753,486.897,43.306,893.841,534.614,727.695,98.944,747.560,123.491,914.440
243.136,489.396,44.431,896.388,538.030,723.991,97.800,750.852,128.025,914.608
243.202,488.989,45.177,897.906,540.036,722.329,97.382,751.649,130.718,914.374
242.949,490.298,46.130,899.988,543.372,718.879,96.034,754.139,136.581,915.060
242.848,491.126,46.954,902.032,546.457,715.743,95.440,755.541,140.149,914.541
242.728,491.393,47.698,903.728,548.563,712.863,94.711,757.144,143.480,913.742
242.360,492.325,48.777,905.375,551.932,709.288,94.253,758.487,150.594,914.587
242.753,491.527,49.604,906.864,554.054,707.232,93.808,759.615,153.860,914.241
242.623,493.514,50.570,908.808,557.068,703.394,92.968,761.607,159.160,913.503
242.302,494.283,51.203,909.506,558.794,701.997,93.099,762.540,163.554,913.055
241.568,496.120,52.704,912.098,562.845,699.959,92.831,765.551,168.763,913.175
241.474,495.973,54.599,913.761,565.613,699.547,92.675,767.114,171.783,912.930
240.938,497.094,56.547,914.400,568.845,699.092,91.985,769.527,177.520,913.906
241.011,496.871,58.340,914.607,571.683,698.917,93.197,772.516,181.273,914.102
240.635,498.372,60.222,914.555,573.671,698.833,95.623,774.826,185.676,914.665
240.160,499.986,61.971,914.569,577.160,699.051,99.047,778.224,188.911,914.475
240.538,498.522,63.308,914.428,577.760,698.995,100.921,780.001,191.144,913.909
239.813,500.475,66.289,914.461,579.726,699.495,104.328,783.741,194.427,913.454
240.210,500.087,69.346,915.325,580.862,699.523,105.859,785.942,194.606,912.433
239.517,501.627,73.132,916.686,581.444,699.687,109.464,789.800,197.783,910.874
239.467,501.730,76.907,917.549,581.538,699.609,111.276,791.574,196.848,909.353
239.710,502.412,81.252,917.636,583.545,698.389,115.192,795.795,198.915,910.048
239.436,503.645,86.005,918.250,583.968,697.540,117.233,799.074,197.822,908.349
239.206,504.926,91.033,918.014,585.187,696.585,119.432,801.294,198.662,908.593
239.149,505.560,96.423,917.340,587.645,694.645,123.819,805.452,198.998,908.066
239.146,505.673,100.990,916.128,588.372,692.427,125.087,806.846,198.411,907.370
238.954,507.329,106.819,916.115,590.079,688.592,129.978,812.188,201.263,909.309
239.134,507.642,111.184,915.932,591.055,686.916,131.397,813.871,200.470,907.854
239.287,509.192,117.097,916.024,593.189,681.549,135.431,818.738,203.938,908.707
239.619,509.979,121.639,915.446,593.790,678.552,136.730,820.406,204.407,908.745
239.331,511.481,126.721,915.582,595.402,673.589,138.009,822.091,208.523,911.718
239.255,512.576,131.291,915.133,596.704,669.689,138.995,824.030,212.396,913.482
239.184,514.187,137.409,913.781,597.562,664.961,140.371,826.128,216.963,914.251
239.252,515.183,142.045,912.674,598.333,660.797,142.045,827.843,224.164,915.605
239.393,515.130,148.089,912.012,599.240,657.564,142.554,828.290,228.410,915.278
239.534,517.316,153.913,910.974,600.077,652.629,143.376,829.258,237.441,916.771
239.521,516.918,158.669,910.132,600.820,648.493,143.658,829.424,242.997,915.791
239.199,520.702,163.715,908.948,601.513,644.142,144.713,830.748,252.105,913.979
239.450,520.414,167.466,907.721,602.517,640.453,145.165,831.441,258.980,913.481
239.131,523.766,170.652,906.735,603.335,636.367,145.486,832.168,268.207,911.972
239.285,523.260,172.803,906.022,604.131,632.581,146.007,832.881,274.361,910.684
239.260,524.239,174.418,905.331,604.694,629.122,146.387,833.285,280.815,909.815
239.421,525.139,176.146,905.023,605.853,624.744,147.225,834.823,288.749,908.690
239.457,526.633,176.414,904.598,607.190,621.266,147.663,835.451,293.710,908.463
239.485,528.089,178.565,903.598,608.807,616.096,148.436,836.518,301.617,908.370
239.334,528.546,178.625,904.047,609.463,612.707,148.610,837.271,305.049,908.487
239.244,530.819,181.655,904.629,610.891,608.215,149.291,838.579,310.237,909.722
239.562,530.642,183.111,905.339,611.796,604.872,149.489,838.483,310.897,907.730
239.397,532.105,186.131,906.143,613.470,600.496,151.981,840.274,312.564,907.007
239.470,532.429,188.890,906.441,614.656,596.771,153.993,840.481,312.817,905.068
239.346,533.627,191.707,906.802,615.879,593.320,156.701,841.359,313.375,904.685
239.588,535.070,194.450,907.782,616.803,588.151,157.900,841.963,314.738,904.856
239.596,535.889,197.698,907.951,615.750,585.406,160.023,843.187,314.969,903.151
239.475,538.005,202.312,907.723,613.530,580.216,161.786,844.212,316.672,903.534
239.639,537.800,205.863,908.076,612.415,577.640,161.555,844.211,316.825,901.924
239.692,538.598,210.992,908.589,610.892,573.767,163.634,845.163,319.168,903.032
239.492,539.890,215.886,908.076,610.958,573.209,165.093,844.559,320.230,902.793
239.707,540.131,220.824,908.254,609.944,570.412,168.359,842.986,323.062,904.598
239.386,541.611,226.097,908.830,609.390,569.307,171.840,841.391,324.401,904.773
239.414,541.983,230.760,909.396,608.684,568.400,176.646,840.146,326.532,906.310
239.537,543.378,236.279,909.396,607.110,567.064,181.338,839.157,330.449,909.269
239.619,543.175,241.139,909.537,606.173,566.241,185.063,838.053,333.641,909.642
239.734,544.305,246.294,910.227,603.669,563.482,189.527,836.339,337.844,910.671
239.673,545.362,250.900,910.750,602.637,562.653,193.286,835.098,340.299,910.256
239.717,546.463,256.065,910.893,599.752,560.485,196.956,834.005,345.174,911.543
239.253,545.529,260.590,911.257,597.771,558.841,199.515,833.237,347.310,910.305
239.459,548.058,266.059,911.793,596.411,557.332,202.751,832.335,351.445,910.970
239.387,547.969,270.894,912.057,594.715,555.987,206.490,831.960,354.761,910.928
239.404,548.309,276.645,911.932,592.968,554.547,210.717,831.024,356.892,909.802
239.547,549.204,281.687,912.173,590.528,552.924,215.324,829.555,360.778,910.046
239.561,550.535,287.118,912.718,589.594,552.019,219.550,828.564,362.283,908.705
239.925,551.122,292.087,913.177,587.450,550.731,225.537,827.945,366.781,909.988
239.335,550.247,296.858,913.351,589.113,551.959,229.280,827.025,368.643,909.633
239.397,552.746,301.367,913.141,588.798,551.910,235.402,825.009,372.144,909.961
239.366,552.553,305.101,913.426,589.729,552.118,240.216,824.463,374.619,909.142
239.359,553.480,308.920,913.468,588.040,550.561,246.603,823.892,381.088,908.331
239.578,554.131,310.758,913.623,587.930,550.415,252.166,822.593,386.287,906.060
239.413,554.514,312.524,913.484,587.723,550.476,258.438,820.647,391.095,904.039
239.645,555.199,317.173,913.125,585.036,548.957,264.275,818.662,396.730,902.127
